F4_NODE_7680_length_3713_cov_5.971022	6072	no rank	Eumetazoa	1	1	1	1.000	d_Eukaryota;k_Metazoa
F4_NODE_3059_length_5980_cov_4.914599	6072	no rank	Eumetazoa	1	1	1	1.000	d_Eukaryota;k_Metazoa
F4_NODE_4522_length_4878_cov_10.118391	33213	no rank	Bilateria	1	1	1	1.000	d_Eukaryota;k_Metazoa
F4_NODE_7761_length_3693_cov_6.314458	4827	order	Mucorales	1	1	1	1.000	d_Eukaryota;k_Fungi;p_Mucoromycota;c_Mucoromycetes;o_Mucorales
F4_NODE_2501_length_6615_cov_5.742835	33213	no rank	Bilateria	5	5	4	0.880	d_Eukaryota;k_Metazoa
F4_NODE_10373_length_3207_cov_4.277284	33213	no rank	Bilateria	1	1	1	1.000	d_Eukaryota;k_Metazoa
D47_NODE_7378_length_3613_cov_1.889545	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D48_NODE_4914_length_4529_cov_2.210997	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D48_NODE_6846_length_3661_cov_1.892124	68336	no rank	Bacteroidetes/Chlorobi group	1	1	1	1.000	d_Bacteria
D48_NODE_6324_length_3835_cov_2.839153	95818	phylum	Candidatus Saccharibacteria	1	1	1	1.000	d_Bacteria;p_Candidatus Saccharibacteria
D49_NODE_1749_length_8569_cov_4.146465	1229780	no rank	Candidatus Microthrix parvicella RN1	1	1	1	1.000	d_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Acidimicrobiales;f_Microthrixaceae;g_Candidatus Microthrix;s_Candidatus Microthrix parvicella
D49_NODE_9363_length_3110_cov_9.054664	2044595	species	Candidatus Gracilibacteria bacterium	3	3	1	0.620	d_Bacteria;p_Candidatus Gracilibacteria;s_Candidatus Gracilibacteria bacterium
D50_NODE_7529_length_3115_cov_2.536275	1617419	species	Bacteroidetes bacterium OLB8	3	3	3	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D50_NODE_6592_length_3382_cov_1.875263	1970608	species	Verrucomicrobia bacterium 12-59-8	1	1	1	1.000	d_Bacteria;p_Verrucomicrobia;s_Verrucomicrobia bacterium 12-59-8
D51_NODE_1349_length_8411_cov_3.310795	171	genus	Leptospira	2	2	1	0.520	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
F10_NODE_1329_length_6153_cov_25.337160	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
D50_NODE_1296_length_10631_cov_8.937878	667019	species	Curvibacter putative symbiont of Hydra magnipapillata	7	7	1	0.540	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Curvibacter;s_Curvibacter putative symbiont of Hydra magnipapillata
D51_NODE_7779_length_3225_cov_3.976025	626887	no rank	Marinobacter nanhaiticus D15-8W	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae;g_Marinobacter;s_Marinobacter nanhaiticus
D51_NODE_45_length_67058_cov_5.470755	1	no rank	root	4	4	4	1.000	
F10_NODE_5297_length_3153_cov_18.404132	28216	class	Betaproteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria
F10_NODE_620_length_8888_cov_17.222914	1046947	no rank	unclassified Candidatus Gracilibacteria	3	3	2	0.930	d_Bacteria;p_Candidatus Gracilibacteria
F10_NODE_706_length_8363_cov_11.705705	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F11_NODE_8301_length_4589_cov_3.711513	2	superkingdom	Bacteria	3	3	3	1.000	d_Bacteria
F12_NODE_26711_length_3046_cov_3.429622	1970312	species	Acidovorax sp. 35-64-16	2	2	2	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Acidovorax;s_Acidovorax sp. 35-64-16
F12_NODE_20629_length_3498_cov_7.844322	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
F13_NODE_16763_length_3420_cov_6.320951	171	genus	Leptospira	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D31_NODE_4842_length_4464_cov_2.625765	768507	order	Cytophagales	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales
D32_NODE_1568_length_10750_cov_3.597008	1936988	order	Saprospirales	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Saprospiria;o_Saprospirales
D32_NODE_3609_length_6029_cov_3.088885	1610493	species	Tessaracoccus flavus	2	2	2	1.000	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Propionibacteriaceae;g_Tessaracoccus;s_Tessaracoccus flavus
D33_NODE_4074_length_4572_cov_3.452956	44765	no rank	unclassified Chlorobi	1	1	1	1.000	d_Bacteria;p_Chlorobi
D34_NODE_2862_length_6330_cov_2.236335	1	no rank	root	1	1	1	1.000	
D35_NODE_1998_length_8491_cov_4.504030	2	superkingdom	Bacteria	4	4	4	1.000	d_Bacteria
D35_NODE_2980_length_6305_cov_2.005760	1797351	species	Bacteroidetes bacterium GWF2_42_66	2	2	1	0.810	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium GWF2_42_66
D35_NODE_2551_length_7053_cov_2.707774	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D35_NODE_1418_length_10931_cov_4.573189	1917863	species	Leptospira ryugenii	2	2	1	0.540	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira;s_Leptospira ryugenii
D35_NODE_8284_length_3184_cov_2.029083	131567	no rank	cellular organisms	1	1	1	1.000	
F12_NODE_1842_length_12715_cov_11.779068	131567	no rank	cellular organisms	1	1	1	1.000	
F12_NODE_7862_length_5884_cov_4.603877	131567	no rank	cellular organisms	1	1	1	1.000	
F12_NODE_15437_length_4094_cov_3.369894	2024858	species	Sandaracinus sp.	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Sandaracinaceae;g_Sandaracinus;s_Sandaracinus sp.
F13_NODE_12413_length_4089_cov_5.462568	2207	genus	Methanosarcina	2	2	2	1.000	d_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina
F13_NODE_4859_length_7044_cov_3.824581	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F13_NODE_6310_length_6068_cov_6.416098	2	superkingdom	Bacteria	4	4	4	1.000	d_Bacteria
F15_NODE_6046_length_5121_cov_5.549151	29	order	Myxococcales	8	8	5	0.650	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales
F15_NODE_9714_length_4120_cov_6.050677	2024890	species	Pedosphaera sp.	1	1	1	1.000	d_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Verrucomicrobia subdivision 3;g_Pedosphaera;s_Pedosphaera sp.
F17_NODE_5707_length_3146_cov_40.627629	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F17_NODE_5223_length_3265_cov_4.749221	2013679	species	Bacteroidetes bacterium HGW-Bacteroidetes-11	2	2	1	0.750	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium HGW-Bacteroidetes-11
D46_NODE_8220_length_3239_cov_2.814070	201174	phylum	Actinobacteria	1	1	1	1.000	d_Bacteria;p_Actinobacteria
D46_NODE_9235_length_3021_cov_1.819960	131567	no rank	cellular organisms	1	1	1	1.000	
D47_NODE_1428_length_11740_cov_5.285237	1046947	no rank	unclassified Candidatus Gracilibacteria	4	4	4	1.000	d_Bacteria;p_Candidatus Gracilibacteria
D48_NODE_1449_length_10732_cov_4.363398	1	no rank	root	1	1	1	1.000	
D48_NODE_7656_length_3412_cov_4.086387	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D49_NODE_2391_length_7004_cov_5.267664	80864	family	Comamonadaceae	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae
D49_NODE_1479_length_9525_cov_2.653010	95818	phylum	Candidatus Saccharibacteria	5	5	5	1.000	d_Bacteria;p_Candidatus Saccharibacteria
D49_NODE_6434_length_3845_cov_2.150660	1	no rank	root	1	1	1	1.000	
D50_NODE_1261_length_10847_cov_9.100815	1	no rank	root	2	2	2	1.000	
D50_NODE_2229_length_6890_cov_9.741624	201174	phylum	Actinobacteria	1	1	1	1.000	d_Bacteria;p_Actinobacteria
D06_NODE_1060_length_10522_cov_7.553454	1617411	species	Chlorobi bacterium OLB4	2	2	1	0.650	d_Bacteria;p_Chlorobi;s_Chlorobi bacterium OLB4
D08_NODE_8697_length_3922_cov_3.094647	131567	no rank	cellular organisms	1	1	1	1.000	
D08_NODE_12782_length_3088_cov_1.836466	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D08_NODE_2405_length_9300_cov_7.263277	1229780	no rank	Candidatus Microthrix parvicella RN1	1	1	1	1.000	d_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Acidimicrobiales;f_Microthrixaceae;g_Candidatus Microthrix;s_Candidatus Microthrix parvicella
D08_NODE_11358_length_3312_cov_3.552042	549779	family	Mimiviridae	1	1	1	1.000	d_Viruses;f_Mimiviridae
D08_NODE_7395_length_4345_cov_3.040326	1	no rank	root	1	1	1	1.000	
D08_NODE_9393_length_3727_cov_2.444989	549779	family	Mimiviridae	1	1	1	1.000	d_Viruses;f_Mimiviridae
D08_NODE_13031_length_3051_cov_2.245661	131567	no rank	cellular organisms	2	2	2	1.000	
D08_NODE_6911_length_4530_cov_3.804022	1	no rank	root	1	1	1	1.000	
D09_NODE_2035_length_8324_cov_22.242714	131567	no rank	cellular organisms	1	1	1	1.000	
D26_NODE_10415_length_3067_cov_2.141434	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D27_NODE_1888_length_8650_cov_4.187784	1617412	species	Chlorobi bacterium OLB5	7	7	4	0.810	d_Bacteria;p_Chlorobi;s_Chlorobi bacterium OLB5
D27_NODE_4314_length_4943_cov_8.835925	131567	no rank	cellular organisms	1	1	1	1.000	
D27_NODE_2709_length_6841_cov_2.646920	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D28_NODE_2070_length_8146_cov_3.362254	80864	family	Comamonadaceae	4	4	3	0.790	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae
D30_NODE_6946_length_4067_cov_4.956879	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D31_NODE_3019_length_5989_cov_23.344287	470	species	Acinetobacter baumannii	5	5	2	0.540	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter baumannii
D32_NODE_1829_length_9640_cov_10.163589	976	phylum	Bacteroidetes	4	3	3	1.000	d_Bacteria;p_Bacteroidetes
D32_NODE_10290_length_3148_cov_2.462011	1658518	species	Nitrospira sp. ND1	1	1	1	1.000	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira;s_Nitrospira sp. ND1
D32_NODE_8226_length_3586_cov_3.212971	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D17_NODE_1569_length_8324_cov_4.868666	171	genus	Leptospira	2	2	2	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D17_NODE_1506_length_8527_cov_2.813503	0	no rank	unclassified	1	0	0	0.000	
D18_NODE_6569_length_3120_cov_2.263622	1	no rank	root	1	1	1	1.000	
D19_NODE_6826_length_4101_cov_3.691053	2135643	species	Simplicispira sp. 125	3	3	3	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Simplicispira;s_Simplicispira sp. 125
D20_NODE_3401_length_6333_cov_3.228098	29	order	Myxococcales	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales
D20_NODE_9313_length_3214_cov_3.423235	2135489	species	Acidovorax sp. OV235	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Acidovorax;s_Acidovorax sp. OV235
D20_NODE_8115_length_3509_cov_126.978576	2044595	species	Candidatus Gracilibacteria bacterium	3	3	1	0.620	d_Bacteria;p_Candidatus Gracilibacteria;s_Candidatus Gracilibacteria bacterium
D21_NODE_7930_length_3225_cov_2.141009	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D22_NODE_9500_length_3148_cov_2.072422	1852806	species	Bacteroidetes bacterium ADurb.Bin141	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium ADurb.Bin141
D22_NODE_7851_length_3523_cov_3.028547	1077255	species	Agitococcus lubricus	1	1	1	1.000	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Agitococcus;s_Agitococcus lubricus
D42_NODE_5308_length_4122_cov_1.654537	1617419	species	Bacteroidetes bacterium OLB8	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D42_NODE_6339_length_3709_cov_2.260536	1655599	species	Sphingobacteriales bacterium BACL12 MAG-120802-bin5	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;s_Sphingobacteriales bacterium BACL12 MAG-120802-bin5
D44_NODE_7149_length_3544_cov_3.004013	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D46_NODE_8184_length_3249_cov_2.450532	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D51_NODE_5565_length_3879_cov_1.997385	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D51_NODE_3260_length_5136_cov_4.149380	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
F1_NODE_19_length_69099_cov_15.491889	10240	family	Poxviridae	8	7	7	1.000	d_Viruses;f_Poxviridae
F1_NODE_7870_length_3331_cov_3.707570	29	order	Myxococcales	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales
F1_NODE_4861_length_4181_cov_2.551381	119060	family	Burkholderiaceae	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae
F2_NODE_12451_length_3293_cov_3.085238	2	superkingdom	Bacteria	3	3	3	1.000	d_Bacteria
D23_NODE_137_length_41903_cov_15.094294	1224	phylum	Proteobacteria	4	4	2	0.710	d_Bacteria;p_Proteobacteria
D23_NODE_4720_length_3543_cov_1.963016	2116516	species	Sphingobacteriales bacterium UPWRP_1	2	2	1	0.560	d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;s_Sphingobacteriales bacterium UPWRP_1
D23_NODE_987_length_10193_cov_6.467351	976	phylum	Bacteroidetes	5	4	4	1.000	d_Bacteria;p_Bacteroidetes
D24_NODE_1457_length_12055_cov_2.435583	2	superkingdom	Bacteria	3	3	2	0.820	d_Bacteria
D24_NODE_10577_length_3008_cov_2.249577	178	species	Leptospira sp.	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira;s_Leptospira sp.
D24_NODE_4812_length_5041_cov_1.995989	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D24_NODE_1978_length_9707_cov_5.570348	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D24_NODE_1786_length_10384_cov_1.922645	2	superkingdom	Bacteria	5	5	5	1.000	d_Bacteria
D25_NODE_2441_length_6355_cov_3.447937	2015582	species	Bacteroidetes bacterium B1(2017)	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium B1(2017)
D25_NODE_1748_length_8060_cov_4.718926	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
F7_NODE_3105_length_8773_cov_6.258660	1973975	species	Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;s_Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16
F7_NODE_17782_length_3098_cov_4.485048	44577	species	Nitrosomonas ureae	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Nitrosomonadaceae;g_Nitrosomonas;s_Nitrosomonas ureae
F8_NODE_3817_length_3373_cov_5.936106	33083	no rank	Dictyostelia	1	1	1	1.000	d_Eukaryota;p_Evosea;c_Eumycetozoa
F9_NODE_549_length_8314_cov_8.980990	1655600	species	Sphingobacteriales bacterium BACL12 MAG-120813-bin55	3	3	3	1.000	d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;s_Sphingobacteriales bacterium BACL12 MAG-120813-bin55
F9_NODE_3645_length_3533_cov_6.718516	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D02_NODE_1722_length_10512_cov_4.611648	2	superkingdom	Bacteria	3	3	3	1.000	d_Bacteria
D10_NODE_9630_length_3220_cov_2.524803	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D10_NODE_9740_length_3200_cov_2.309062	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D44_NODE_2130_length_8163_cov_4.994697	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D44_NODE_2434_length_7393_cov_3.434996	976	phylum	Bacteroidetes	3	3	2	0.750	d_Bacteria;p_Bacteroidetes
F19_NODE_4499_length_3876_cov_6.098927	131567	no rank	cellular organisms	1	1	1	1.000	
F1_NODE_6740_length_3578_cov_5.071814	2759	superkingdom	Eukaryota	1	1	1	1.000	d_Eukaryota
F20_NODE_9152_length_3198_cov_4.933821	171	genus	Leptospira	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
F20_NODE_1899_length_6440_cov_15.742052	2759	superkingdom	Eukaryota	1	1	1	1.000	d_Eukaryota
F20_NODE_7479_length_3483_cov_5.822637	1866929	species	bacterium ADurb.Bin425	1	1	1	1.000	d_Bacteria;s_bacterium ADurb.Bin425
F21_NODE_3831_length_3389_cov_4.577085	6020	class	Oligohymenophorea	3	3	3	1.000	d_Eukaryota;p_Ciliophora;c_Oligohymenophorea
F21_NODE_4339_length_3215_cov_4.455063	171	genus	Leptospira	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
F2_NODE_1716_length_10182_cov_4.172707	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
F2_NODE_494_length_21798_cov_18.374511	1	no rank	root	2	2	2	1.000	
F2_NODE_3129_length_7187_cov_2.984857	2026773	species	Candidatus Pacearchaeota archaeon	1	1	1	1.000	d_Archaea;s_Candidatus Pacearchaeota archaeon
D08_NODE_3286_length_7527_cov_2.654979	1	no rank	root	2	2	2	1.000	
D08_NODE_1412_length_13589_cov_3.886213	1	no rank	root	1	1	1	1.000	
D08_NODE_7150_length_4443_cov_2.170921	1	no rank	root	1	1	1	1.000	
D08_NODE_8078_length_4108_cov_1.996052	549779	family	Mimiviridae	2	2	2	1.000	d_Viruses;f_Mimiviridae
D08_NODE_899_length_18422_cov_91.927098	1	no rank	root	3	3	3	1.000	
D09_NODE_7686_length_3336_cov_2.004267	2024894	species	Acidimicrobiaceae bacterium	1	1	1	1.000	d_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Acidimicrobiales;f_Acidimicrobiaceae;s_Acidimicrobiaceae bacterium
D09_NODE_8763_length_3069_cov_2.175514	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D09_NODE_2114_length_8058_cov_7.371986	171	genus	Leptospira	2	2	2	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D10_NODE_6705_length_4076_cov_33.503606	1922348	no rank	unclassified RNA viruses ShiM-2016	1	1	1	1.000	d_Viruses
D10_NODE_10176_length_3101_cov_5.656271	100272	species	uncultured eukaryote	2	2	2	1.000	d_Eukaryota;s_uncultured eukaryote
D10_NODE_2493_length_7870_cov_3.653103	171	genus	Leptospira	2	2	2	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D12_NODE_2802_length_7412_cov_2.487155	232	species	Alteromonas sp.	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae;g_Alteromonas;s_Alteromonas sp.
D12_NODE_4487_length_5322_cov_16.671540	100272	species	uncultured eukaryote	1	1	1	1.000	d_Eukaryota;s_uncultured eukaryote
D13_NODE_2016_length_8090_cov_1.946484	1972456	species	Spirochaetaceae bacterium 4572_7	2	2	1	0.900	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;s_Spirochaetaceae bacterium 4572_7
D13_NODE_8048_length_3351_cov_3.290655	1658518	species	Nitrospira sp. ND1	1	1	1	1.000	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira;s_Nitrospira sp. ND1
D13_NODE_3061_length_6060_cov_4.177019	2	superkingdom	Bacteria	3	3	3	1.000	d_Bacteria
D13_NODE_813_length_16151_cov_6.136866	1617419	species	Bacteroidetes bacterium OLB8	2	2	2	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D13_NODE_1552_length_9874_cov_2.673999	976	phylum	Bacteroidetes	5	4	3	0.890	d_Bacteria;p_Bacteroidetes
D14_NODE_8279_length_3099_cov_2.108410	95818	phylum	Candidatus Saccharibacteria	1	1	1	1.000	d_Bacteria;p_Candidatus Saccharibacteria
D14_NODE_7219_length_3350_cov_14.680121	100272	species	uncultured eukaryote	3	3	2	0.640	d_Eukaryota;s_uncultured eukaryote
D44_NODE_1044_length_12842_cov_9.422617	976	phylum	Bacteroidetes	8	8	6	0.790	d_Bacteria;p_Bacteroidetes
D49_NODE_9743_length_3047_cov_1.924131	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D49_NODE_6277_length_3905_cov_2.790649	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D51_NODE_1182_length_9124_cov_2.679457	1239	phylum	Firmicutes	2	2	1	0.580	d_Bacteria;p_Firmicutes
F1_NODE_432_length_13912_cov_10.722595	100272	species	uncultured eukaryote	3	3	1	0.610	d_Eukaryota;s_uncultured eukaryote
F1_NODE_6511_length_3640_cov_3.448536	29	order	Myxococcales	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales
F2_NODE_12024_length_3356_cov_5.398667	1	no rank	root	1	1	1	1.000	
D01_NODE_9951_length_3183_cov_2.010870	1332188	species	Candidatus Saccharimonas aalborgensis	1	1	1	1.000	d_Bacteria;p_Candidatus Saccharibacteria;g_Candidatus Saccharimonas;s_Candidatus Saccharimonas aalborgensis
D01_NODE_9779_length_3220_cov_2.032227	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D01_NODE_4842_length_5056_cov_14.114977	914	genus	Nitrosomonas	3	3	3	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Nitrosomonadaceae;g_Nitrosomonas
D03_NODE_7799_length_3628_cov_5.482508	28216	class	Betaproteobacteria	3	3	2	0.800	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria
D04_NODE_10155_length_3194_cov_3.005734	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D05_NODE_3311_length_4813_cov_6.953972	131567	no rank	cellular organisms	1	1	1	1.000	
D05_NODE_1102_length_10547_cov_5.120854	171	genus	Leptospira	2	2	1	0.930	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D06_NODE_1434_length_8460_cov_3.640928	131567	no rank	cellular organisms	2	2	2	1.000	
D06_NODE_7188_length_3128_cov_2.145135	95818	phylum	Candidatus Saccharibacteria	2	2	2	1.000	d_Bacteria;p_Candidatus Saccharibacteria
D07_NODE_1118_length_8722_cov_3.899388	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D08_NODE_2364_length_9413_cov_3.142445	2759	superkingdom	Eukaryota	1	1	1	1.000	d_Eukaryota
D08_NODE_1542_length_12872_cov_4.919014	1895730	species	Burkholderiales bacterium 68-10	6	6	4	0.550	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;s_Burkholderiales bacterium 68-10
D08_NODE_6909_length_4532_cov_2.612910	131567	no rank	cellular organisms	1	1	1	1.000	
F1_NODE_7789_length_3347_cov_4.539186	1391654	species	Labilithrix luteola	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Labilitrichaceae;g_Labilithrix;s_Labilithrix luteola
F2_NODE_6474_length_4747_cov_2.035806	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D01_NODE_2582_length_7705_cov_2.099869	90245	species	Oligella urethralis	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Oligella;s_Oligella urethralis
D02_NODE_1798_length_10232_cov_5.437752	171	genus	Leptospira	2	2	2	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D02_NODE_1638_length_10855_cov_3.031852	2	superkingdom	Bacteria	7	7	7	1.000	d_Bacteria
D03_NODE_98_length_68975_cov_9.342484	1	no rank	root	4	4	4	1.000	
D03_NODE_10211_length_3082_cov_2.430459	1617411	species	Chlorobi bacterium OLB4	2	2	2	1.000	d_Bacteria;p_Chlorobi;s_Chlorobi bacterium OLB4
D03_NODE_3669_length_5920_cov_3.210912	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D03_NODE_7097_length_3851_cov_1.657271	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D03_NODE_4272_length_5357_cov_3.035647	1783270	no rank	FCB group	1	1	1	1.000	d_Bacteria
D23_NODE_2677_length_5090_cov_5.232175	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D23_NODE_3388_length_4375_cov_2.224306	976	phylum	Bacteroidetes	4	4	2	0.700	d_Bacteria;p_Bacteroidetes
D23_NODE_3352_length_4408_cov_1.866299	57723	phylum	Acidobacteria	1	1	1	1.000	d_Bacteria;p_Acidobacteria
D24_NODE_6564_length_4090_cov_2.133086	1794811	no rank	Parcubacteria group	1	1	1	1.000	d_Bacteria
D25_NODE_2022_length_7238_cov_5.824447	1617419	species	Bacteroidetes bacterium OLB8	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D25_NODE_2229_length_6780_cov_3.863643	171	genus	Leptospira	2	2	1	0.780	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
